DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,128,-30,338285450,141,18,-10,1588784553,AQI
2025-03-10 20:19:59-07:00,11.44,170.368,8.109,8.0955,27.768,419.0,11.4,52.9,0.0,0.0,0.0,32.0,STAT,,,,,,5.5536
2025-03-10 20:21:00-07:00,11.45,172.70000000000002,8.442,7.0455000000000005,26.772,419.0,11.4,52.6,0.0,0.0,0.0,31.0,STAT,,,,,,5.3544
2025-03-10 20:22:00-07:00,11.48,167.60700000000003,8.568,7.1925,25.224,419.0,11.5,52.7,0.0,0.0,0.0,31.0,STAT,,,,,,5.0448
2025-03-10 20:23:00-07:00,11.51,173.06300000000002,8.469000000000001,6.9510000000000005,25.692,419.0,11.6,52.0,0.0,0.0,0.0,30.0,STAT,,,,,,5.138400000000001
2025-03-10 20:24:00-07:00,11.54,192.181,7.389000000000001,5.4285000000000005,27.684,418.95,11.6,51.5,0.0,0.0,0.0,33.0,STAT,,,,,,5.5368
2025-03-10 20:25:00-07:00,11.6,191.18000000000004,7.757999999999999,7.1715,26.376,419.23,11.7,51.9,0.0,0.0,0.0,31.0,STAT,,,,,,5.275200000000001
2025-03-10 20:26:01-07:00,11.63,187.407,8.73,6.4995,25.152,420.29,11.7,51.5,0.0,0.0,0.06,30.0,STAT,,,,,,5.0304
2025-03-10 20:27:02-07:00,11.68,183.227,10.359,4.9559999999999995,28.104000000000003,419.75,11.7,50.7,0.0,0.0,0.02,30.0,STAT,,,,,,5.620800000000001
2025-03-10 20:28:02-07:00,11.72,173.04100000000003,5.5440000000000005,3.3915,30.252,419.26,11.7,51.2,0.0,0.0,0.01,34.0,STAT,,,,,,6.0504
2025-03-10 20:29:02-07:00,11.74,167.27700000000002,5.247,5.7015,27.36,418.67,11.7,51.8,0.0,0.0,0.0,33.0,STAT,,,,,,5.472
2025-03-10 20:30:02-07:00,11.8,168.212,4.518,6.006,26.808,418.8,11.8,51.6,0.0,0.0,0.22,34.0,STAT,,,,,,5.3616
2025-03-10 20:31:01-07:00,11.83,171.93000000000004,7.362,6.0584999999999996,27.671999999999997,418.78,11.8,51.2,0.0,0.0,0.07,33.0,STAT,,,,,,5.5344
2025-03-10 20:32:01-07:00,11.86,177.94700000000003,7.434,7.549500000000001,25.595999999999997,418.96,11.9,51.5,0.0,0.0,0.03,32.0,STAT,,,,,,5.119199999999999
2025-03-10 20:33:01-07:00,11.91,174.251,6.678,7.3185,26.195999999999998,418.99,11.9,51.4,0.0,0.0,0.04,32.0,STAT,,,,,,5.2392
2025-03-10 20:34:01-07:00,11.93,176.462,8.802,7.4655000000000005,26.616,419.54,11.9,51.5,0.0,0.0,0.2,31.0,STAT,,,,,,5.3232
2025-03-10 20:35:01-07:00,11.97,170.81900000000002,7.29,6.5835,27.9,419.19,11.9,51.8,0.0,0.0,0.36,34.0,STAT,,,,,,5.58
2025-03-10 20:35:58-07:00,12.01,169.63100000000003,7.146000000000001,5.691,28.404,419.13,11.9,51.3,0.0,0.03,0.22,33.0,STAT,,,,,,5.7048000000000005
2025-03-10 20:36:58-07:00,12.03,168.586,7.821,6.300000000000001,27.971999999999998,419.27,12.0,51.2,0.0,0.01,0.07,32.0,STAT,,,,,,5.6024
2025-03-10 20:37:58-07:00,12.04,171.21500000000003,7.695000000000001,5.9639999999999995,28.428,419.16,12.0,51.1,0.0,0.0,0.02,33.0,STAT,,,,,,5.685600000000001
2025-03-10 20:38:58-07:00,12.09,171.424,7.757999999999999,7.14,26.099999999999998,419.06,12.0,51.4,0.0,0.0,0.01,33.0,STAT,,,,,,5.22
2025-03-10 20:39:58-07:00,12.11,170.22500000000002,8.982000000000001,5.712000000000001,25.656,419.48,11.9,51.1,0.0,0.0,0.26,31.0,STAT,,,,,,5.1312
2025-03-10 20:40:59-07:00,12.13,165.16500000000002,7.731,6.1845,26.136,419.17,11.9,52.0,0.0,0.0,0.09,32.0,STAT,,,,,,5.2272
2025-03-10 20:41:59-07:00,12.14,165.37400000000002,8.487,5.628000000000001,27.407999999999998,418.6,11.9,52.0,0.0,0.0,0.03,31.0,STAT,,,,,,5.4816
2025-03-10 20:42:59-07:00,12.14,169.851,8.622,5.764500000000001,26.939999999999998,418.21,12.0,51.1,0.0,0.0,0.11,31.0,STAT,,,,,,5.388
2025-03-10 20:44:00-07:00,12.17,173.448,7.776000000000001,6.2475000000000005,27.479999999999997,418.07,12.0,51.3,0.0,0.0,0.04,32.0,STAT,,,,,,5.4959999999999996
2025-03-10 20:45:00-07:00,12.2,175.318,7.236,6.7515,26.747999999999998,419.08,12.1,51.5,0.0,0.0,0.01,33.0,STAT,,,,,,5.3496
2025-03-10 20:46:01-07:00,12.22,170.95100000000002,7.173,7.7385,24.599999999999998,419.75,12.1,51.4,0.0,0.0,0.0,33.0,STAT,,,,,,4.92
2025-03-10 20:47:01-07:00,12.22,175.681,8.217,5.4495000000000005,25.188,420.56,12.1,50.2,0.0,0.0,0.26,34.0,STAT,,,,,,5.0376
2025-03-10 20:48:01-07:00,12.23,181.181,9.315,3.2865,29.7,419.9,12.0,49.2,0.0,0.0,0.08,32.0,STAT,,,,,,5.94
2025-03-10 20:49:01-07:00,12.22,169.686,5.9399999999999995,2.709,31.355999999999998,419.23,11.9,49.9,0.0,0.0,0.03,34.0,STAT,,,,,,6.2712
2025-03-10 20:50:01-07:00,12.22,162.217,6.543,4.389,28.955999999999996,418.43,11.9,50.0,0.0,0.07,0.3,34.0,STAT,,,,,,5.8472
2025-03-10 20:51:02-07:00,12.18,172.062,7.164,4.966500000000001,29.363999999999997,418.15,11.9,50.6,0.0,0.03,0.11,32.0,STAT,,,,,,5.8968
2025-03-10 20:52:02-07:00,12.16,172.32600000000002,7.443,6.2475000000000005,28.2,418.05,11.9,50.7,0.0,0.01,0.49,33.0,STAT,,,,,,5.648000000000001
2025-03-10 20:53:02-07:00,12.15,174.03100000000003,7.29,5.628000000000001,28.656,418.02,11.8,50.6,0.0,0.0,0.23,33.0,STAT,,,,,,5.7312
2025-03-10 20:54:02-07:00,12.14,163.92200000000003,7.2540000000000004,6.384,28.932,418.01,11.7,50.8,0.0,0.0,0.15,31.0,STAT,,,,,,5.7864
2025-03-10 20:55:03-07:00,12.1,158.235,6.039,9.355500000000001,25.548,417.78,11.8,51.9,0.0,0.0,0.05,32.0,STAT,,,,,,5.1096
2025-03-10 20:56:03-07:00,12.07,163.317,8.649,9.1245,25.679999999999996,418.54,11.8,51.2,0.0,0.17,0.29,32.0,STAT,,,,,,5.271999999999999
2025-03-10 20:57:03-07:00,12.05,173.20600000000002,7.344,5.7540000000000004,28.536,418.84,11.8,49.9,0.0,0.1,0.14,33.0,STAT,,,,,,5.7872
2025-03-10 20:58:04-07:00,12.04,172.11700000000002,8.64,3.7380000000000004,32.052,418.94,11.7,49.3,0.0,0.13,0.14,32.0,STAT,,,,,,6.5144
2025-03-10 20:59:04-07:00,12.03,168.817,9.027,5.04,30.791999999999998,419.39,11.8,49.5,0.0,0.04,0.43,31.0,STAT,,,,,,6.1904
2025-03-10 21:00:04-07:00,12.01,168.66300000000004,8.91,5.9535,29.279999999999998,419.17,11.7,49.4,0.0,0.01,0.14,31.0,STAT,,,,,,5.864
2025-03-10 21:01:04-07:00,11.97,168.223,7.938000000000001,5.187,30.863999999999997,418.71,11.7,50.2,0.0,0.0,0.04,33.0,STAT,,,,,,6.1728
2025-03-10 21:02:04-07:00,11.95,169.11400000000003,6.921,6.6255,30.504,418.25,11.7,50.7,0.0,0.0,0.3,33.0,STAT,,,,,,6.1008000000000004
2025-03-10 21:03:04-07:00,11.95,171.622,9.081,5.974500000000001,29.483999999999998,418.09,11.7,50.1,0.0,0.0,0.13,31.0,STAT,,,,,,5.8968
2025-03-10 21:04:04-07:00,11.95,172.18300000000002,7.911,5.0504999999999995,31.163999999999998,418.03,11.6,49.9,0.0,0.13,0.17,32.0,STAT,,,,,,6.3368
2025-03-10 21:05:04-07:00,11.94,166.55100000000002,6.768,5.292000000000001,31.176,418.01,11.6,50.2,0.0,0.04,0.06,33.0,STAT,,,,,,6.2672
2025-03-10 21:06:04-07:00,11.95,163.86700000000002,6.615,6.5520000000000005,29.136,418.0,11.7,50.5,0.0,0.01,0.02,32.0,STAT,,,,,,5.8352
2025-03-10 21:07:00-07:00,11.95,166.716,7.578,7.854000000000001,27.996,418.0,11.8,50.6,0.0,0.01,0.01,32.0,STAT,,,,,,5.6072
2025-03-10 21:08:00-07:00,11.95,171.07200000000003,7.920000000000001,7.875,26.076,418.0,11.8,50.4,0.0,0.0,0.0,32.0,STAT,,,,,,5.2152
2025-03-10 21:09:00-07:00,11.95,174.93300000000002,7.983,6.468000000000001,27.852,418.0,11.8,49.8,0.0,0.0,0.0,33.0,STAT,,,,,,5.5704
2025-03-10 21:10:00-07:00,11.99,177.342,7.569,5.974500000000001,29.951999999999998,418.0,11.8,50.1,0.0,0.29,0.29,33.0,STAT,,,,,,6.2224
2025-03-10 21:11:00-07:00,12.01,174.93300000000002,7.164,5.2605,30.636,417.35,11.8,50.0,0.0,0.09,0.52,33.0,STAT,,,,,,6.1992
2025-03-10 21:12:00-07:00,12.03,179.26700000000002,5.598,4.578,31.656,417.12,11.8,50.3,0.0,0.24,0.43,34.0,STAT,,,,,,6.5232
2025-03-10 21:13:00-07:00,12.04,174.48200000000003,7.587,2.94,33.288,417.04,11.7,49.6,0.0,0.08,0.14,32.0,STAT,,,,,,6.7216
2025-03-10 21:14:00-07:00,12.04,172.359,6.03,4.5465,32.592,416.4,11.7,50.1,0.0,0.18,0.51,33.0,STAT,,,,,,6.6624
2025-03-10 21:15:01-07:00,12.04,164.967,7.901999999999999,6.4575000000000005,30.9,416.14,11.7,50.5,0.0,0.16,0.42,31.0,STAT,,,,,,6.308
2025-03-10 21:16:01-07:00,12.04,162.75600000000003,7.5600000000000005,7.1505,30.312,416.05,11.7,50.7,0.37,0.54,0.92,33.0,STAT,,,,,,6.494400000000001
2025-03-10 21:17:00-07:00,12.04,164.95600000000002,6.363,7.077000000000001,31.259999999999998,416.28,11.8,50.7,0.13,0.32,0.62,34.0,STAT,,,,,,6.508
2025-03-10 21:18:00-07:00,12.04,169.598,5.922000000000001,7.549500000000001,30.9,416.75,11.8,50.3,0.04,0.21,0.33,34.0,STAT,,,,,,6.348
2025-03-10 21:19:00-07:00,12.04,176.29700000000003,8.406,5.2815,31.607999999999997,416.91,11.8,49.5,0.01,0.23,0.27,32.0,STAT,,,,,,6.5056
2025-03-10 21:20:01-07:00,12.05,179.674,8.802,4.357500000000001,31.787999999999997,416.81,11.9,48.4,0.0,0.08,0.45,32.0,STAT,,,,,,6.4216
2025-03-10 21:21:01-07:00,12.09,177.804,8.388,4.032,34.236,416.37,11.9,47.9,0.0,0.02,0.14,33.0,STAT,,,,,,6.8632
2025-03-10 21:22:02-07:00,12.11,168.53100000000003,9.612,6.3420000000000005,32.147999999999996,416.78,11.9,48.6,0.0,0.21,0.42,31.0,STAT,,,,,,6.5976
2025-03-10 21:23:02-07:00,12.12,167.31,8.118,5.775,31.823999999999998,416.92,11.9,48.2,0.0,0.22,0.29,32.0,STAT,,,,,,6.5408
2025-03-10 21:24:02-07:00,12.13,164.615,7.362,6.321,31.512,416.97,12.0,48.5,0.0,0.07,0.09,32.0,STAT,,,,,,6.3584000000000005
2025-03-10 21:25:02-07:00,12.14,169.961,9.171,6.1530000000000005,33.0,416.99,11.9,49.1,0.0,0.03,0.2,32.0,STAT,,,,,,6.6240000000000006
2025-03-10 21:26:03-07:00,12.14,175.461,7.713,6.541500000000001,33.096,417.0,11.9,49.8,0.0,0.01,0.67,32.0,STAT,,,,,,6.627199999999999
2025-03-10 21:27:04-07:00,12.14,168.35500000000002,7.191000000000001,6.174,33.815999999999995,417.0,11.9,49.9,0.0,0.56,1.08,31.0,STAT,,,,,,7.2112
2025-03-10 21:28:04-07:00,12.18,161.78800000000004,6.354,8.746500000000001,27.912000000000003,417.0,11.9,50.2,0.0,0.28,0.45,32.0,STAT,,,,,,5.806400000000001
2025-03-10 21:29:04-07:00,12.21,162.88800000000003,7.677,8.547,28.236,416.46,11.9,50.6,0.0,0.18,0.43,31.0,STAT,,,,,,5.791200000000001
2025-03-10 21:30:04-07:00,12.22,166.18800000000002,9.684,6.0795,31.476,416.16,11.8,50.0,0.0,0.06,0.17,30.0,STAT,,,,,,6.3432
2025-03-10 21:31:04-07:00,12.22,167.98100000000002,6.723,4.2,32.855999999999995,415.56,11.8,49.7,0.0,0.04,0.26,34.0,STAT,,,,,,6.603199999999999
2025-03-10 21:32:05-07:00,12.22,160.99600000000004,6.803999999999999,5.0085,32.724,415.2,11.7,49.9,0.0,0.01,0.09,33.0,STAT,,,,,,6.5527999999999995
2025-03-10 21:33:05-07:00,12.22,161.62300000000002,7.3260000000000005,5.88,31.428,415.07,11.7,50.3,0.0,0.0,0.19,33.0,STAT,,,,,,6.2856000000000005
2025-03-10 21:34:05-07:00,12.18,167.15600000000003,6.831,6.3105,32.087999999999994,415.02,11.7,50.5,0.0,0.0,0.06,32.0,STAT,,,,,,6.417599999999999
2025-03-10 21:35:05-07:00,12.15,171.193,8.685,6.510000000000001,32.663999999999994,415.01,11.7,50.1,0.0,0.14,0.16,30.0,STAT,,,,,,6.644799999999999
2025-03-10 21:36:05-07:00,12.15,177.991,9.099,6.594,32.928,415.55,11.7,49.7,0.0,0.05,0.4,31.0,STAT,,,,,,6.6255999999999995
2025-03-10 21:37:07-07:00,12.14,181.049,7.596,5.1135,34.44,415.6,11.7,49.3,0.0,0.02,0.13,32.0,STAT,,,,,,6.904
2025-03-10 21:38:06-07:00,12.13,172.733,7.2,6.468000000000001,32.46,415.86,11.7,49.1,0.0,0.01,0.05,32.0,STAT,,,,,,6.500000000000001
2025-03-10 21:39:06-07:00,12.12,167.78300000000002,7.317000000000001,5.628000000000001,31.92,415.95,11.7,48.7,0.0,0.0,0.01,32.0,STAT,,,,,,6.384
2025-03-10 21:40:06-07:00,12.08,167.92600000000002,5.867999999999999,8.536500000000002,30.336,415.98,11.7,50.0,0.0,0.0,0.0,32.0,STAT,,,,,,6.0672
2025-03-10 21:41:07-07:00,12.06,173.778,6.66,8.977500000000001,28.176,415.99,11.8,49.4,0.0,0.0,0.0,34.0,STAT,,,,,,5.6352
2025-03-10 21:42:07-07:00,12.05,179.38800000000003,6.498,9.219,27.576,416.0,11.8,50.1,0.0,0.0,0.1,34.0,STAT,,,,,,5.5152
2025-03-10 21:43:06-07:00,12.05,178.629,6.813000000000001,6.720000000000001,29.147999999999996,416.0,11.8,49.2,0.0,0.0,0.04,33.0,STAT,,,,,,5.829599999999999
2025-03-10 21:44:06-07:00,12.05,172.359,7.074000000000001,5.9639999999999995,31.355999999999998,415.56,11.7,49.8,0.0,0.0,0.01,31.0,STAT,,,,,,6.2712
2025-03-10 21:45:06-07:00,12.05,165.23100000000002,5.058,5.481,31.344,415.2,11.7,49.3,-1.0,-1.0,-1.0,33.0,STAT,,,,,,5.468800000000001
2025-03-10 21:46:07-07:00,12.05,167.92600000000002,5.58,6.4575000000000005,30.779999999999998,415.07,11.7,49.3,-1.0,-1.0,-1.0,33.0,STAT,,,,,,5.356
2025-03-10 21:47:07-07:00,12.05,161.89800000000002,7.056,7.434,31.308,415.02,11.7,49.3,-1.0,-1.0,-1.0,32.0,STAT,,,,,,5.461600000000001
2025-03-10 21:48:07-07:00,12.04,169.69700000000003,8.568,3.5175,36.083999999999996,415.01,11.7,47.9,0.0,0.3,0.3,32.0,STAT,,,,,,7.456799999999999
2025-03-10 21:49:07-07:00,12.03,165.33,7.460999999999999,6.4365000000000006,32.279999999999994,415.0,11.7,47.8,0.0,0.1,0.1,32.0,STAT,,,,,,6.536
2025-03-10 21:50:07-07:00,11.99,163.977,7.983,6.604500000000001,33.156,415.0,11.8,47.8,0.0,0.03,0.03,32.0,STAT,,,,,,6.6552
2025-03-10 21:51:07-07:00,11.96,165.55,8.136,6.426,35.196,415.15,11.7,48.1,0.0,0.03,0.26,31.0,STAT,,,,,,7.0632
2025-03-10 21:52:07-07:00,11.95,165.209,5.454,8.4,31.247999999999998,415.05,11.8,48.3,0.0,0.01,0.14,33.0,STAT,,,,,,6.2576
2025-03-10 21:53:07-07:00,11.94,161.667,5.274,9.597000000000001,28.704,415.02,11.8,49.3,0.0,0.0,0.05,32.0,STAT,,,,,,5.7408
2025-03-10 21:54:07-07:00,11.93,168.90500000000003,5.562,10.4055,27.36,415.01,11.7,50.2,0.0,0.0,0.01,32.0,STAT,,,,,,5.472
2025-03-10 21:55:08-07:00,11.89,168.43200000000002,5.256,9.639,29.099999999999998,415.0,11.7,50.8,0.0,0.0,0.0,33.0,STAT,,,,,,5.82
2025-03-10 21:56:08-07:00,11.86,174.086,4.1850000000000005,9.051,30.744,415.23,11.7,50.5,0.0,0.0,0.11,34.0,STAT,,,,,,6.1488000000000005
2025-03-10 21:57:08-07:00,11.85,174.053,5.202,9.933000000000002,30.156,415.24,11.6,51.3,0.0,0.09,0.2,33.0,STAT,,,,,,6.1032
2025-03-10 21:58:08-07:00,11.84,170.61,5.157000000000001,8.799000000000001,32.076,415.5,11.6,51.0,0.0,0.08,0.12,33.0,STAT,,,,,,6.4792000000000005
2025-03-10 21:59:08-07:00,11.79,164.71400000000003,6.093,7.833,32.808,415.18,11.5,51.7,0.0,0.03,0.25,32.0,STAT,,,,,,6.5856
2025-03-10 22:00:08-07:00,11.76,162.217,8.126999999999999,7.434,33.48,415.06,11.5,51.3,0.0,0.01,0.08,31.0,STAT,,,,,,6.704
2025-03-10 22:01:08-07:00,11.74,156.99200000000002,6.498,7.1505,34.391999999999996,415.02,11.4,51.9,0.0,0.0,0.31,32.0,STAT,,,,,,6.878399999999999
2025-03-10 22:02:08-07:00,11.7,163.20700000000002,7.2,6.909000000000001,35.064,415.01,11.4,51.8,0.0,0.0,0.1,31.0,STAT,,,,,,7.0128
2025-03-10 22:03:09-07:00,11.66,160.743,7.074000000000001,7.287000000000001,35.028,415.0,11.4,51.6,0.0,0.0,0.03,31.0,STAT,,,,,,7.0056
2025-03-10 22:04:09-07:00,11.65,159.401,5.067,10.6785,30.624,415.0,11.4,52.5,0.0,0.0,0.01,32.0,STAT,,,,,,6.1248000000000005
2025-03-10 22:05:09-07:00,11.6,173.404,5.175,9.6075,30.084,415.0,11.4,52.3,0.0,0.04,0.4,33.0,STAT,,,,,,6.0488
2025-03-10 22:06:09-07:00,11.56,175.01000000000002,1.548,9.954,30.131999999999998,415.0,11.4,52.6,0.0,0.03,0.34,36.0,STAT,,,,,,6.0504
2025-03-10 22:07:09-07:00,11.55,173.294,5.382000000000001,10.059000000000001,30.96,415.0,11.4,52.7,0.0,0.28,0.66,31.0,STAT,,,,,,6.416
2025-03-10 22:08:10-07:00,11.51,179.43200000000002,7.3260000000000005,9.744,30.636,415.0,11.4,52.6,0.0,0.13,0.66,30.0,STAT,,,,,,6.2312
2025-03-10 22:09:10-07:00,11.47,184.23900000000003,6.264,8.7045,32.304,415.0,11.3,52.3,0.0,0.04,0.22,31.0,STAT,,,,,,6.492800000000001
2025-03-10 22:10:10-07:00,11.45,175.51600000000002,5.211,8.274000000000001,34.908,414.42,11.2,52.6,0.0,0.56,0.91,32.0,STAT,,,,,,7.429600000000001
2025-03-10 22:11:05-07:00,11.44,173.327,6.39,8.2845,34.152,414.16,11.2,52.5,0.0,0.25,0.39,30.0,STAT,,,,,,7.030400000000001
2025-03-10 22:12:05-07:00,11.38,168.19000000000003,6.192,9.9855,31.823999999999998,414.06,11.2,53.0,0.0,0.08,0.5,30.0,STAT,,,,,,6.4288
2025-03-10 22:13:05-07:00,11.36,169.52100000000002,5.796,10.1325,33.132,414.02,11.1,53.6,0.54,0.87,1.14,30.0,STAT,,,,,,7.3224
2025-03-10 22:14:05-07:00,11.34,172.084,6.228,10.332,33.216,414.08,11.2,53.5,0.23,0.71,1.01,30.0,STAT,,,,,,7.2112
2025-03-10 22:15:06-07:00,11.3,177.23200000000003,7.506,8.9985,34.848,414.61,11.1,53.1,0.08,0.25,0.44,29.0,STAT,,,,,,7.1696
2025-03-10 22:16:06-07:00,11.27,175.98900000000003,7.488,9.555,32.928,414.86,11.1,53.0,0.03,0.22,0.32,29.0,STAT,,,,,,6.7616
2025-03-10 22:17:06-07:00,11.25,166.375,7.191000000000001,9.911999999999999,33.372,414.95,11.1,53.5,0.01,0.33,0.36,29.0,STAT,,,,,,6.938400000000001
2025-03-10 22:18:06-07:00,11.24,164.802,5.598,9.9855,32.16,414.9,11.1,53.7,0.0,0.11,0.12,31.0,STAT,,,,,,6.52
2025-03-10 22:19:06-07:00,11.2,167.33200000000002,4.7250000000000005,10.5,31.968,414.77,11.1,53.8,0.0,0.06,0.06,33.0,STAT,,,,,,6.4416
2025-03-10 22:20:06-07:00,11.17,164.47200000000004,6.093,9.1875,31.92,414.27,11.1,53.2,0.0,0.02,0.02,30.0,STAT,,,,,,6.4
2025-03-10 22:21:06-07:00,11.16,168.608,7.29,9.009,32.244,414.1,11.2,53.3,0.0,0.16,0.31,30.0,STAT,,,,,,6.5768
2025-03-10 22:22:06-07:00,11.15,175.758,5.643,9.3135,32.424,414.03,11.1,53.4,0.0,0.55,0.6,31.0,STAT,,,,,,6.9248
2025-03-10 22:23:07-07:00,11.15,169.202,4.932,10.9305,30.228,414.01,11.2,54.1,0.0,0.18,0.2,32.0,STAT,,,,,,6.1896
2025-03-10 22:24:07-07:00,11.14,173.019,6.642,10.5105,32.292,414.0,11.1,53.6,0.0,0.06,0.07,30.0,STAT,,,,,,6.506400000000001
2025-03-10 22:25:07-07:00,11.14,180.983,5.985,10.227,30.9,414.0,11.1,53.7,0.0,0.02,0.02,31.0,STAT,,,,,,6.196
2025-03-10 22:26:07-07:00,11.14,180.51000000000002,3.339,9.534,31.763999999999996,414.0,11.2,53.7,0.0,0.01,0.01,32.0,STAT,,,,,,6.360799999999999
2025-03-10 22:27:07-07:00,11.13,209.02200000000002,7.317000000000001,10.731000000000002,31.848,414.0,11.2,53.5,0.0,0.0,0.0,29.0,STAT,,,,,,6.3696
2025-03-10 22:28:07-07:00,11.13,230.758,5.6160000000000005,9.66,31.752,414.0,11.1,53.1,0.0,0.0,0.0,32.0,STAT,,,,,,6.3504000000000005
2025-03-10 22:29:07-07:00,11.13,204.424,7.29,8.599499999999999,33.18,414.0,11.1,53.2,0.0,0.0,0.0,30.0,STAT,,,,,,6.636
2025-03-10 22:30:07-07:00,11.1,180.609,4.3740000000000006,8.137500000000001,34.512,414.0,11.1,53.5,0.0,0.1,0.1,33.0,STAT,,,,,,6.9824
2025-03-10 22:31:07-07:00,11.07,173.162,5.238,8.7045,35.604,414.0,11.0,53.4,0.0,0.04,0.04,31.0,STAT,,,,,,7.1528
2025-03-10 22:32:08-07:00,11.06,168.993,4.77,8.085,36.192,414.0,11.0,52.9,0.0,0.01,0.01,32.0,STAT,,,,,,7.2464
2025-03-10 22:33:08-07:00,11.05,175.92300000000003,4.671,8.421,35.976,414.0,11.0,53.0,0.0,0.0,0.0,31.0,STAT,,,,,,7.1952
2025-03-10 22:34:09-07:00,11.05,171.73200000000003,5.508,8.0325,36.72,413.59,11.0,52.9,0.0,0.0,0.34,32.0,STAT,,,,,,7.344
2025-03-10 22:35:09-07:00,11.05,171.32500000000002,6.687,6.541500000000001,36.576,413.61,11.0,52.1,0.0,0.0,0.11,30.0,STAT,,,,,,7.315200000000001
2025-03-10 22:36:09-07:00,11.04,168.32200000000003,5.877000000000001,5.7435,37.692,413.36,10.9,52.2,0.0,0.0,0.04,30.0,STAT,,,,,,7.5384
2025-03-10 22:37:09-07:00,10.99,184.51400000000004,5.4,9.082500000000001,33.348,413.13,10.8,53.0,0.0,0.0,0.01,30.0,STAT,,,,,,6.6696
2025-03-10 22:38:09-07:00,10.97,185.61400000000003,6.147,10.794,31.812,413.04,10.9,53.2,0.0,0.0,0.0,29.0,STAT,,,,,,6.362400000000001
2025-03-10 22:39:09-07:00,10.96,174.43800000000002,4.338,11.193000000000001,31.092,413.02,10.9,53.5,0.0,0.0,0.17,31.0,STAT,,,,,,6.2184
2025-03-10 22:40:09-07:00,10.95,170.45600000000002,4.959,10.2375,32.172,413.01,10.9,52.6,0.0,0.02,0.16,32.0,STAT,,,,,,6.4504
2025-03-10 22:41:10-07:00,10.94,169.43300000000002,4.95,10.216500000000002,32.244,413.16,10.9,53.2,0.0,0.01,0.05,30.0,STAT,,,,,,6.4568
2025-03-10 22:42:10-07:00,10.94,164.054,4.995,11.088000000000001,30.96,413.7,10.9,52.9,0.0,0.13,0.15,31.0,STAT,,,,,,6.296
2025-03-10 22:43:10-07:00,10.9,168.454,5.058,10.216500000000002,31.812,413.9,11.0,52.9,0.41,0.56,0.56,32.0,STAT,,,,,,6.810400000000001
2025-03-10 22:44:11-07:00,10.87,168.949,4.995,11.739,30.852,413.96,11.0,53.2,0.14,0.52,0.53,31.0,STAT,,,,,,6.586400000000001
2025-03-10 22:45:11-07:00,10.86,165.25300000000001,7.641,10.153500000000001,31.584,413.99,11.1,53.0,0.05,0.26,0.34,29.0,STAT,,,,,,6.524800000000001
2025-03-10 22:46:11-07:00,10.85,174.07500000000002,5.553,9.891,30.587999999999997,414.0,11.1,52.5,0.02,0.08,0.11,31.0,STAT,,,,,,6.1815999999999995
2025-03-10 22:47:11-07:00,10.85,175.85700000000003,4.7250000000000005,10.038,31.812,414.0,11.1,52.7,0.0,0.03,0.03,32.0,STAT,,,,,,6.386400000000001
2025-03-10 22:48:11-07:00,10.85,170.709,7.695000000000001,9.408000000000001,31.968,414.0,11.2,52.1,0.0,0.01,0.01,30.0,STAT,,,,,,6.4016
2025-03-10 22:49:12-07:00,10.85,179.04700000000003,5.760000000000001,10.6575,32.628,414.0,11.1,52.3,0.0,0.0,0.0,31.0,STAT,,,,,,6.525600000000001
2025-03-10 22:50:12-07:00,10.85,174.20700000000002,6.165,10.384500000000001,32.22,414.0,11.1,52.4,0.0,0.0,0.0,30.0,STAT,,,,,,6.444
2025-03-10 22:51:12-07:00,10.85,171.226,5.598,9.954,30.839999999999996,414.0,11.1,52.1,0.0,0.0,0.0,30.0,STAT,,,,,,6.167999999999999
2025-03-10 22:52:12-07:00,10.85,166.33100000000002,5.058,9.870000000000001,30.576,414.0,11.1,52.4,0.0,0.0,0.0,31.0,STAT,,,,,,6.115200000000001
2025-03-10 22:53:12-07:00,10.84,163.911,3.582,10.993500000000001,27.36,414.0,11.2,52.7,0.0,0.0,0.0,32.0,STAT,,,,,,5.472
2025-03-10 22:54:12-07:00,10.84,170.841,4.3740000000000006,11.518500000000001,27.720000000000002,414.0,11.2,52.9,0.0,0.0,0.0,32.0,STAT,,,,,,5.5440000000000005
2025-03-10 22:55:13-07:00,10.85,182.79800000000003,5.976,10.195500000000001,30.179999999999996,414.35,11.2,52.1,0.42,0.58,1.22,30.0,STAT,,,,,,6.5
2025-03-10 22:56:13-07:00,10.85,187.803,5.697,9.429,32.556,414.12,11.1,52.3,0.14,0.21,0.52,30.0,STAT,,,,,,6.6792
2025-03-10 22:57:13-07:00,10.84,184.99800000000002,5.589,9.513000000000002,31.008,414.04,11.1,52.9,0.04,0.07,0.17,30.0,STAT,,,,,,6.2576
2025-03-10 22:58:14-07:00,10.85,178.794,4.482,9.618,30.432,414.02,11.1,52.3,0.02,0.13,0.16,32.0,STAT,,,,,,6.1904
2025-03-10 22:59:14-07:00,10.85,175.52700000000002,3.7800000000000002,9.544500000000001,31.932,414.01,11.1,52.4,0.01,0.05,0.06,32.0,STAT,,,,,,6.4264
2025-03-10 23:00:13-07:00,10.85,170.126,5.022,9.471,31.284,414.0,11.1,52.4,0.0,0.02,0.35,32.0,STAT,,,,,,6.2728
